aircraft_category,aircraft_damage,amateur_built,broad_phase_of_flight,engine_type,event_date,far_description,location,make,model,number_of_engines,purpose_of_flight,weather_condition,month,weekday,fatality,state,make_transformed,make_transformed_all,far_transformed,time_var
Airplane,Substantial,No,NOT-SPECIFIED,Reciprocating,2016-09-23,Part 91: General Aviation,"Greenwood, MS",NORTH AMERICAN,T28,1.0,Personal,VMC,9,4,0,MS,north,north,Part_91_General_Aviation,0.6761053154495777
Airplane,Destroyed,No,MANEUVERING,Reciprocating,2016-09-16,Part 137: Agricultural,"Alapaha, GA",CESSNA,A188,1.0,Aerial_Application,VMC,9,4,1,GA,cessna,cessna,Part_137_Agricultural,0.6726279185295578
Airplane,Substantial,No,LANDING,Reciprocating,2016-09-15,Part 91: General Aviation,"Valparaiso, IN",PIPER,PA 28-180,1.0,Personal,VMC,9,3,0,IN,piper,piper,Part_91_General_Aviation,0.6721311475409836
Airplane,Substantial,No,NOT-SPECIFIED,Reciprocating,2016-09-05,Part 91: General Aviation,"South Lake Tahoe, CA",CESSNA,TR182,1.0,Personal,VMC,9,0,0,CA,cessna,cessna,Part_91_General_Aviation,0.6671634376552409
Airplane,Destroyed,Yes,UNKNOWN,Reciprocating,2016-09-02,Part 91: General Aviation,"Viborg, SD",AVES DOUGLAS JAMES,RV 6,1.0,Personal,VMC,9,4,1,SD,other,aves,Part_91_General_Aviation,0.6656731246895181
Airplane,Substantial,No,NOT-SPECIFIED,Turbo_Fan,2016-08-27,Part 121: Air Carrier,"Pensacola, FL",BOEING,737-700,2.0,Air_Carrier,VMC,8,5,0,FL,boeing,boeing,Part_121_Air_Carrier,0.6626924987580726
Airplane,Substantial,No,TAKEOFF,Reciprocating,2016-08-22,Part 91: General Aviation,"Brunswick, GA",CIRRUS DESIGN CORP,SR20,1.0,Personal,VMC,8,0,0,GA,cirrus,cirrus,Part_91_General_Aviation,0.6602086438152012
Airplane,Substantial,No,LANDING,Reciprocating,2016-08-06,Part 91: General Aviation,"Hillsborough, OR",CESSNA,195,1.0,Personal,VMC,8,5,0,OR,cessna,cessna,Part_91_General_Aviation,0.6522603079980129
Airplane,Destroyed,No,NOT-SPECIFIED,Reciprocating,2016-08-06,Part 91: General Aviation,"Cardington, OH",CESSNA,180,1.0,Personal,VMC,8,5,0,OH,cessna,cessna,Part_91_General_Aviation,0.6522603079980129
Airplane,Substantial,No,LANDING,Turbo_Prop,2016-08-05,Part 91: General Aviation,"Wasilla, AK",DEHAVILLAND,DHC 2,1.0,Personal,VMC,8,4,0,AK,dehavilland,dehavilland,Part_91_General_Aviation,0.6517635370094387
Airplane,Substantial,Yes,TAKEOFF,Reciprocating,2016-08-04,Part 91: General Aviation,"Sparta, MI",GILCHRIST,PA14EXP,1.0,Personal,VMC,8,3,0,MI,other,gilchrist,Part_91_General_Aviation,0.6512667660208644
Weight-Shift,Substantial,No,TAKEOFF,Reciprocating,2016-07-31,Part 91: General Aviation,"Valkaria, FL",TRICK TRIKES,STORM,1.0,Personal,VMC,7,6,0,FL,other,trick,Part_91_General_Aviation,0.6492796820665673
Airplane,NOT-SPECIFIED,No,DESCENT,Turbo_Fan,2016-07-26,Part 121: Air Carrier,"Cleveland, OH",EMBRAER,ERJ 170 100 SE,2.0,Air_Carrier,VMC,7,1,0,OH,other,embraer,Part_121_Air_Carrier,0.646795827123696
Airplane,Destroyed,No,TAKEOFF,Reciprocating,2016-07-16,Part 91: General Aviation,"Esperance, NY",PIPER,PA 28R-201,1.0,Personal,VMC,7,5,1,NY,piper,piper,Part_91_General_Aviation,0.6418281172379533
Airplane,Destroyed,No,LANDING,Reciprocating,2016-07-11,Part 91: General Aviation,"Zellwood, FL",TUMBLING GOOSE LLC,12S,Unknown,Personal,VMC,7,0,0,FL,other,tumbling,Part_91_General_Aviation,0.639344262295082
Airplane,Substantial,No,CRUISE,Reciprocating,2016-07-02,Part 91: General Aviation,"Austin, TX",WACO,YMF-F5C,1.0,Aerial_Observation,VMC,7,5,0,TX,other,waco,Part_91_General_Aviation,0.6348733233979136
Airplane,Substantial,No,LANDING,Reciprocating,2016-06-26,Part 91: General Aviation,"Reno, NV",CESSNA,150,1.0,Personal,VMC,6,6,0,NV,cessna,cessna,Part_91_General_Aviation,0.6318926974664679
Airplane,Substantial,No,NOT-SPECIFIED,Reciprocating,2016-06-25,Part 91: General Aviation,"Big Lake, AK",UNIVERSAL STINSON,108,1.0,Personal,VMC,6,5,0,AK,other,universal,Part_91_General_Aviation,0.6313959264778937
Airplane,Substantial,No,APPROACH,Reciprocating,2016-06-19,Part 91: General Aviation,"Houston, TX",PIPER,PA 24,1.0,Personal,VMC,6,6,0,TX,piper,piper,Part_91_General_Aviation,0.6284153005464481
Airplane,Substantial,No,MANEUVERING,Reciprocating,2016-06-10,Part 91: General Aviation,"Gilmer, TX",PIPER,PA 28,1.0,Instructional,VMC,6,4,0,TX,piper,piper,Part_91_General_Aviation,0.6239443616492797
Helicopter,Substantial,No,STANDING,Reciprocating,2016-06-07,Part 91: General Aviation,"Beaumont, TX",ROBINSON HELICOPTER CO,R66,1.0,Personal,VMC,6,1,0,TX,robinson,robinson,Part_91_General_Aviation,0.6224540486835569
Airplane,Substantial,No,NOT-SPECIFIED,Unknown,2016-06-06,Part 91: General Aviation,"East St. Louis, IL",AERONCA,7AC,Unknown,Personal,Unknown,6,0,0,IL,aeronca,aeronca,Part_91_General_Aviation,0.6219572776949827
Airplane,Substantial,No,STANDING,Turbo_Prop,2016-06-05,Part 135: Air Taxi & Commuter,"Fort Dodge, IA",CESSNA,208,1.0,Air_Carrier,VMC,6,6,0,IA,cessna,cessna,Part_135_Air_Taxi__Commuter,0.6214605067064084
Airplane,NOT-SPECIFIED,No,APPROACH,Turbo_Fan,2016-06-05,Part 121: Air Carrier,"Las Vegas, NV",BOEING,737-932ER,2.0,Air_Carrier,VMC,6,6,0,NV,boeing,boeing,Part_121_Air_Carrier,0.6214605067064084
Airplane,Substantial,No,LANDING,Reciprocating,2016-06-04,Part 91: General Aviation,"Black Diamond, WA",AMERICAN CHAMPION AIRCRAFT,8KCAB,1.0,Personal,VMC,6,5,0,WA,american,american,Part_91_General_Aviation,0.620963735717834
Helicopter,Substantial,No,TAKEOFF,Turbo_Shaft,2016-06-03,Part 135: Air Taxi & Commuter,"Mountain City, TN",BELL,407,1.0,Air_Carrier,VMC,6,4,0,TN,bell,bell,Part_135_Air_Taxi__Commuter,0.6204669647292598
Airplane,Substantial,No,TAKEOFF,Reciprocating,2016-05-19,Part 91: General Aviation,"BLUE BELL, PA",LUSCOMBE,8,1.0,Instructional,VMC,5,3,0,PA,luscombe,luscombe,Part_91_General_Aviation,0.6130153999006458
Airplane,Substantial,No,NOT-SPECIFIED,Reciprocating,2016-05-18,Part 91: General Aviation,"Sheridan Lake, CO",CESSNA,P210N,1.0,Personal,VMC,5,2,1,CO,cessna,cessna,Part_91_General_Aviation,0.6125186289120715
Airplane,Substantial,No,LANDING,Reciprocating,2016-05-14,Part 91: General Aviation,"South St Paul, MN",CIRRUS DESIGN CORP,SR20,1.0,Personal,VMC,5,5,0,MN,cirrus,cirrus,Part_91_General_Aviation,0.6105315449577745
Airplane,Substantial,No,TAXI,Reciprocating,2016-05-12,Part 91: General Aviation,"Wickenburg, AZ",PIPER,PA28,1.0,Personal,VMC,5,3,0,AZ,piper,piper,Part_91_General_Aviation,0.6095380029806259
Airplane,Substantial,No,LANDING,Reciprocating,2016-05-12,Part 91: General Aviation,"Lee's Summit, MO",PIPER,PA 28R,1.0,Personal,VMC,5,3,0,MO,piper,piper,Part_91_General_Aviation,0.6095380029806259
Airplane,Substantial,No,LANDING,Turbo_Prop,2016-05-08,Part 137: Agricultural,"Oberlin, KS",AIR TRACTOR INC,AT 502,1.0,Aerial_Application,VMC,5,6,0,KS,air,air,Part_137_Agricultural,0.6075509190263289
Weight-Shift,Destroyed,No,TAKEOFF,Reciprocating,2016-05-05,Part 91: General Aviation,"Rush City, MN",AIRBORNE WINDSPORTS PTY LTD,EDGE X CLASSIC,1.0,Personal,VMC,5,3,1,MN,other,airborne,Part_91_General_Aviation,0.6060606060606061
Airplane,Destroyed,No,TAKEOFF,Reciprocating,2016-04-18,Part 91: General Aviation,"Westmoreland, NY",CESSNA,172,1.0,Personal,VMC,4,0,1,NY,cessna,cessna,Part_91_General_Aviation,0.5976154992548435
Airplane,Substantial,No,NOT-SPECIFIED,Reciprocating,2016-04-14,Part 91: General Aviation,"Moorestown, MI",CESSNA,182,1.0,Aerial_Observation,VMC,4,3,0,MI,cessna,cessna,Part_91_General_Aviation,0.5956284153005464
Airplane,Substantial,No,DESCENT,Reciprocating,2016-04-09,Part 91: General Aviation,"Ocala, FL",MOONEY,M20K,1.0,Personal,VMC,4,5,1,FL,mooney,mooney,Part_91_General_Aviation,0.5931445603576752
Helicopter,Substantial,No,TAKEOFF,Turbo_Shaft,2016-04-08,Part 91: General Aviation,"Weatherford, TX",HUGHES,369,1.0,Personal,VMC,4,4,0,TX,hughes,hughes,Part_91_General_Aviation,0.5926477893691009
Airplane,Substantial,Yes,TAKEOFF,Reciprocating,2016-03-16,Part 91: General Aviation,"Erwin, NC",EICHHORN GARY L,SKYRAIDER I,1.0,Personal,VMC,3,2,0,NC,other,eichhorn,Part_91_General_Aviation,0.5812220566318927
Airplane,Substantial,No,CRUISE,Reciprocating,2016-02-29,Part 91: General Aviation,"Laguna Pueblo, NM",CIRRUS DESIGN CORP,SR22,1.0,Personal,VMC,2,0,0,NM,cirrus,cirrus,Part_91_General_Aviation,0.5732737208147044
Airplane,Substantial,No,LANDING,Reciprocating,2016-02-13,Part 91: General Aviation,"Independence, OR",CESSNA,140,1.0,Personal,VMC,2,5,0,OR,cessna,cessna,Part_91_General_Aviation,0.5653253849975162
Airplane,Substantial,No,STANDING,Reciprocating,2016-02-03,Part 91: General Aviation,"San Diego, CA",CESSNA,172S,1.0,Instructional,VMC,2,2,0,CA,cessna,cessna,Part_91_General_Aviation,0.5603576751117735
Airplane,Substantial,No,LANDING,Reciprocating,2016-02-03,Part 91: General Aviation,"Dallas, TX",NORTH AMERICAN,P 51,1.0,Personal,VMC,2,2,0,TX,north,north,Part_91_General_Aviation,0.5603576751117735
Airplane,Substantial,No,LANDING,Reciprocating,2016-02-01,Part 91: General Aviation,"Sturtevant, WI",PIPER,PA 28-140,1.0,Personal,VMC,2,0,0,WI,piper,piper,Part_91_General_Aviation,0.559364133134625
Airplane,Substantial,No,TAKEOFF,Reciprocating,2016-01-01,Part 91: General Aviation,"CHESAPEAKE, VA",COSTRUZIONI AERONAUTICHE TECNA,P92 EAGLET,1.0,Personal,VMC,1,4,0,VA,other,costruzioni,Part_91_General_Aviation,0.5439642324888226
Airplane,Substantial,No,TAKEOFF,Reciprocating,2016-11-22,Part 91: General Aviation,"Bethel, AK",PIPER,PA-18,1.0,Aerial_Observation,VMC,11,1,0,AK,piper,piper,Part_91_General_Aviation,0.7059115747640338
Helicopter,Destroyed,No,MANEUVERING,Turbo_Shaft,2016-11-15,Part 91: General Aviation,"Pukoo, HI",HUGHES,369,1.0,Personal,IMC,11,1,1,HI,hughes,hughes,Part_91_General_Aviation,0.702434177844014
Airplane,Substantial,No,STANDING,Reciprocating,2016-11-10,Part 91: General Aviation,"Blairstown, NJ",NORTH AMERICAN,NAVION,1.0,Ferry,VMC,11,3,1,NJ,north,north,Part_91_General_Aviation,0.6999503229011426
Airplane,Substantial,No,TAKEOFF,Reciprocating,2016-11-08,Part 135: Air Taxi & Commuter,"Salmon, ID",CESSNA,172,1.0,Air_Carrier,VMC,11,1,0,ID,cessna,cessna,Part_135_Air_Taxi__Commuter,0.698956780923994
Airplane,Substantial,No,NOT-SPECIFIED,Reciprocating,2016-11-06,Part 91: General Aviation,"Englewood, CO",CESSNA,172,1.0,Personal,VMC,11,6,0,CO,cessna,cessna,Part_91_General_Aviation,0.6979632389468455
Airplane,Substantial,No,TAKEOFF,Reciprocating,2016-11-06,Part 91: General Aviation,"San Marcos, TX",STINSON,L 5,1.0,Personal,VMC,11,6,0,TX,stinson,stinson,Part_91_General_Aviation,0.6979632389468455
Airplane,Substantial,No,LANDING,Reciprocating,2016-10-25,Part 135: Air Taxi & Commuter,"Lancaster, PA",RAYTHEON AIRCRAFT COMPANY,58,2.0,Air_Carrier,VMC,10,1,0,PA,other,raytheon,Part_135_Air_Taxi__Commuter,0.6920019870839543
Airplane,Substantial,No,LANDING,Reciprocating,2016-10-15,Part 91: General Aviation,"Springfield, OH",PIPER,PA 34,2.0,Personal,VMC,10,5,0,OH,piper,piper,Part_91_General_Aviation,0.6870342771982116
Airplane,Substantial,No,APPROACH,Turbo_Prop,2016-09-24,Part 121: Air Carrier,"Dulles, VA",BOMBARDIER INC,DHC 8 202,2.0,Air_Carrier,VMC,9,5,0,VA,other,bombardier,Part_121_Air_Carrier,0.676602086438152
Airplane,Substantial,Yes,MANEUVERING,Reciprocating,2016-09-17,Part 91: General Aviation,"Reno, NV",OGG RICHARD A,OGG GLASAIR I,1.0,Air_Race_Show,VMC,9,5,0,NV,other,ogg,Part_91_General_Aviation,0.6731246895181321
Airplane,Substantial,No,MANEUVERING,Turbo_Fan,2016-09-16,Part 91: General Aviation,"Reno, NV",DEHAVILLAND,DH115 VAMPIRE,1.0,Air_Race_Show,VMC,9,4,0,NV,dehavilland,dehavilland,Part_91_General_Aviation,0.6726279185295578
Airplane,Substantial,No,LANDING,Reciprocating,2016-09-16,Part 91: General Aviation,"Raleigh, NC",BEECH,B23,1.0,Personal,VMC,9,4,0,NC,beech,beech,Part_91_General_Aviation,0.6726279185295578
Airplane,Destroyed,No,STANDING,Reciprocating,2016-09-11,Part 91: General Aviation,"Reno, NV",PIPER,PA 28R-201T,1.0,Personal,VMC,9,6,1,NV,piper,piper,Part_91_General_Aviation,0.6701440635866865
Airplane,Substantial,No,OTHER,Turbo_Prop,2016-09-06,Part 91: General Aviation,"Wilson, AR",AIR TRACTOR,AT802,1.0,Business,VMC,9,1,0,AR,air,air,Part_91_General_Aviation,0.6676602086438153
Airplane,Substantial,No,MANEUVERING,Reciprocating,2016-09-06,Part 91: General Aviation,"Frankfort, KY",RAINBOW SKY REACH (PTY) LTD,BUSHCAT,1.0,Personal,VMC,9,1,0,KY,other,rainbow,Part_91_General_Aviation,0.6676602086438153
Airplane,Substantial,No,CRUISE,Reciprocating,2016-08-30,Part 91: General Aviation,"Post Oak, MO",REPUBLIC,RC3,Unknown,Personal,VMC,8,1,0,MO,other,republic,Part_91_General_Aviation,0.6641828117237953
Airplane,Substantial,No,TAXI,Reciprocating,2016-08-20,Part 91: General Aviation,"Anchorage, AK",CESSNA,172,1.0,Instructional,VMC,8,5,0,AK,cessna,cessna,Part_91_General_Aviation,0.6592151018380527
Airplane,Substantial,No,TAKEOFF,Reciprocating,2016-08-17,Part 91: General Aviation,"Belle Plaine, MN",CESSNA,152,1.0,Instructional,VMC,8,2,0,MN,cessna,cessna,Part_91_General_Aviation,0.6577247888723299
Airplane,Substantial,No,LANDING,Reciprocating,2016-08-09,Part 91: General Aviation,"Arlington, TX",CESSNA,172S,1.0,Instructional,VMC,8,1,0,TX,cessna,cessna,Part_91_General_Aviation,0.6537506209637357
Airplane,Substantial,No,NOT-SPECIFIED,Reciprocating,2016-08-03,Part 91: General Aviation,"Palm Springs, CA",CESSNA,172,1.0,Instructional,VMC,8,2,0,CA,cessna,cessna,Part_91_General_Aviation,0.6507699950322902
Helicopter,Substantial,No,MANEUVERING,Reciprocating,2016-08-03,Part 91: General Aviation,"Jeanerette, LA",SCHWEIZER,269C 1,1.0,Aerial_Observation,VMC,8,2,1,LA,schweizer,schweizer,Part_91_General_Aviation,0.6507699950322902
Airplane,Substantial,No,LANDING,Reciprocating,2016-08-02,Part 91: General Aviation,"Oak Island, NC",CESSNA,172,1.0,Personal,VMC,8,1,0,NC,cessna,cessna,Part_91_General_Aviation,0.6502732240437158
Airplane,Substantial,No,TAKEOFF,Reciprocating,2016-07-22,Part 91: General Aviation,"Winter Haven, FL",REPUBLIC,RC 3,1.0,Personal,VMC,7,4,1,FL,other,republic,Part_91_General_Aviation,0.644808743169399
Airplane,Substantial,Yes,CRUISE,Reciprocating,2016-07-18,Part 91: General Aviation,"Lodi, WI",BRANDT,SONEX,1.0,Personal,VMC,7,0,0,WI,other,brandt,Part_91_General_Aviation,0.6428216592151018
Airplane,Substantial,No,NOT-SPECIFIED,Reciprocating,2016-06-17,Part 91: General Aviation,"Reedsburg, WI",MOONEY,M20,1.0,Personal,VMC,6,4,0,WI,mooney,mooney,Part_91_General_Aviation,0.6274217585692996
Helicopter,Destroyed,No,MANEUVERING,Reciprocating,2016-06-12,Part 91: General Aviation,"Jonesboro, AR",ROBINSON HELICOPTER COMPANY,R44 II,1.0,Personal,VMC,6,6,1,AR,robinson,robinson,Part_91_General_Aviation,0.6249379036264282
Airplane,Substantial,No,LANDING,Reciprocating,2016-06-07,Part 91: General Aviation,"Thomson, GA",CESSNA,172,1.0,Instructional,VMC,6,1,0,GA,cessna,cessna,Part_91_General_Aviation,0.6224540486835569
Airplane,Substantial,No,NOT-SPECIFIED,Reciprocating,2016-06-03,Part 91: General Aviation,"Loda, IL",PIPER,PA 24,1.0,Personal,VMC,6,4,0,IL,piper,piper,Part_91_General_Aviation,0.6204669647292598
Airplane,Substantial,No,LANDING,Turbo_Prop,2016-05-04,Part 137: Agricultural,"Iowa, LA",GRUMMAN ACFT ENG COR-SCHWEIZER,G 164B,1.0,Aerial_Application,VMC,5,2,0,LA,grumman,grumman,Part_137_Agricultural,0.6055638350720318
Airplane,Substantial,No,TAKEOFF,Reciprocating,2016-04-21,Part 91: General Aviation,"Woodland, WA",MOONEY AIRCRAFT CORP.,M20K,1.0,Personal,VMC,4,3,1,WA,mooney,mooney,Part_91_General_Aviation,0.5991058122205664
Airplane,Substantial,No,LANDING,Reciprocating,2016-04-21,Part 91: General Aviation,"Bixby, OK",CESSNA,150J,1.0,Personal,VMC,4,3,0,OK,cessna,cessna,Part_91_General_Aviation,0.5991058122205664
Airplane,Substantial,No,MANEUVERING,Reciprocating,2016-04-20,Part 91: General Aviation,"Chugiak, AK",CESSNA,172,1.0,Other_Work_Use,VMC,4,2,1,AK,cessna,cessna,Part_91_General_Aviation,0.5986090412319921
Airplane,Substantial,No,LANDING,Reciprocating,2016-04-18,Part 91: General Aviation,"Burlington, WA",SILVAIRE,LUSCOMBE 8A,1.0,Personal,VMC,4,0,0,WA,other,silvaire,Part_91_General_Aviation,0.5976154992548435
Airplane,Substantial,No,LANDING,Reciprocating,2016-03-23,Part 91: General Aviation,"Frederick, MD",CESSNA,172,1.0,Instructional,VMC,3,2,0,MD,cessna,cessna,Part_91_General_Aviation,0.5846994535519126
Weight-Shift,Destroyed,No,TAKEOFF,Reciprocating,2016-03-21,Part 91: General Aviation,"Hawthorne, CA",AIRBORNE,XT 912,1.0,Instructional,VMC,3,0,1,CA,other,airborne,Part_91_General_Aviation,0.583705911574764
Airplane,Substantial,No,LANDING,Reciprocating,2016-03-06,Part 91: General Aviation,"Scottsdale, AZ",CESSNA,172,1.0,Personal,VMC,3,6,0,AZ,cessna,cessna,Part_91_General_Aviation,0.5762543467461501
Airplane,Substantial,No,LANDING,Reciprocating,2016-03-01,Part 91: General Aviation,"Chester, CT",CESSNA,152,1.0,Personal,VMC,3,1,0,CT,cessna,cessna,Part_91_General_Aviation,0.5737704918032787
Helicopter,Substantial,No,LANDING,Reciprocating,2016-02-13,Part 91: General Aviation,"Carson City, NV",BELL,47G 3B 1,1.0,Personal,VMC,2,5,0,NV,bell,bell,Part_91_General_Aviation,0.5653253849975162
Airplane,Substantial,No,STANDING,Reciprocating,2016-02-13,Part 91: General Aviation,"Chino, CA",MOONEY,M20J,1.0,Personal,VMC,2,5,0,CA,mooney,mooney,Part_91_General_Aviation,0.5653253849975162
Airplane,Substantial,No,NOT-SPECIFIED,Reciprocating,2016-02-05,Part 91: General Aviation,"Maricopa, AZ",NORTH AMERICAN,F51,1.0,Personal,VMC,2,4,1,AZ,north,north,Part_91_General_Aviation,0.561351217088922
Helicopter,Substantial,No,NOT-SPECIFIED,Turbo_Shaft,2016-01-29,Part 135: Air Taxi & Commuter,"Shoals, WV",EUROCOPTER FRANCE,EC 130 B4,1.0,Air_Carrier,VMC,1,4,0,WV,eurocopter,eurocopter,Part_135_Air_Taxi__Commuter,0.5578738201689022
Airplane,Substantial,Yes,TAKEOFF,Reciprocating,2016-01-07,Part 91: General Aviation,"Lebanon, TN",EROS,1600,1.0,Personal,VMC,1,3,1,TN,other,eros,Part_91_General_Aviation,0.5469448584202683
Airplane,Substantial,No,DESCENT,Reciprocating,2016-01-03,Part 91: General Aviation,"Wayne, NE",CESSNA,172N,1.0,Personal,UNK,1,6,1,NE,cessna,cessna,Part_91_General_Aviation,0.5449577744659712
Airplane,NOT-SPECIFIED,No,UNKNOWN,Reciprocating,2016-12-30,Part 91: General Aviation,"Open water, HI",CESSNA,172M,1.0,Personal,VMC,12,4,1,HI,cessna,cessna,Part_91_General_Aviation,0.7247888723298559
Airplane,Substantial,Yes,LANDING,Reciprocating,2016-12-23,Part 91: General Aviation,"Cody, WY",LUECK,KITFOX 7,1.0,Personal,VMC,12,4,0,WY,other,lueck,Part_91_General_Aviation,0.7213114754098361
Airplane,Substantial,No,LANDING,Reciprocating,2016-11-21,Part 91: General Aviation,"Redding, CA",LANCAIR COMPANY,LC41 550FG,1.0,Personal,VMC,11,0,0,CA,other,lancair,Part_91_General_Aviation,0.7054148037754595
Airplane,Substantial,No,LANDING,Reciprocating,2016-10-30,Part 91: General Aviation,"Bristow, VA",DIAMOND AIRCRAFT IND INC,DA 20,1.0,Personal,VMC,10,6,0,VA,diamond,diamond,Part_91_General_Aviation,0.6944858420268256
Airplane,Substantial,No,MANEUVERING,Reciprocating,2016-10-29,Part 91: General Aviation,"Palmer, AK",CESSNA,172,1.0,Personal,VMC,10,5,1,AK,cessna,cessna,Part_91_General_Aviation,0.6939890710382514
Airplane,Substantial,No,DESCENT,Turbo_Prop,2016-10-28,Part 91: General Aviation,"Port Alsworth, AK",FAIRCHILD HELI-PORTER,PILATUS PC-6,1.0,Personal,UNK,10,4,1,AK,other,fairchild,Part_91_General_Aviation,0.6934923000496771
Helicopter,Substantial,No,NOT-SPECIFIED,Turbo_Shaft,2016-10-25,Part 91: General Aviation,"Ponce, PR",BELL,OH 58A,1.0,Instructional,VMC,10,1,0,PR,bell,bell,Part_91_General_Aviation,0.6920019870839543
Airplane,Substantial,No,LANDING,Reciprocating,2016-10-03,Part 91: General Aviation,"Torrance, CA",AIRPLANE FACTORY (PTY) LTD,SLING,1.0,Instructional,VMC,10,0,0,CA,other,airplane,Part_91_General_Aviation,0.6810730253353204
Weight-Shift,Substantial,No,APPROACH,Reciprocating,2016-10-02,Part 91: General Aviation,"Fort Valley, GA",AIRBORNE WINDSPORTS PTY LTD,EDGE XT 912 L,1.0,Personal,VMC,10,6,0,GA,other,airborne,Part_91_General_Aviation,0.6805762543467462
Airplane,Substantial,No,LANDING,Reciprocating,2016-09-28,Part 91: General Aviation,"Andrews, OR",BEECH,C24,1.0,Personal,VMC,9,2,0,OR,beech,beech,Part_91_General_Aviation,0.678589170392449
Airplane,Substantial,No,NOT-SPECIFIED,Reciprocating,2016-09-27,Part 91: General Aviation,"Hurt, VA",RYAN,NAVION,1.0,Personal,VMC,9,1,0,VA,other,ryan,Part_91_General_Aviation,0.6780923994038748
Helicopter,Destroyed,Yes,TAKEOFF,Reciprocating,2016-09-27,Part 91: General Aviation,"Andover, NH",TATKOVSKY JAMES G,SAFARI,1.0,Personal,VMC,9,1,0,NH,other,tatkovsky,Part_91_General_Aviation,0.6780923994038748
Airplane,Substantial,No,TAKEOFF,Reciprocating,2016-09-11,Part 91: General Aviation,"Brodhead, WI",MOONEY,M20D,1.0,Personal,VMC,9,6,0,WI,mooney,mooney,Part_91_General_Aviation,0.6701440635866865
Airplane,Substantial,No,NOT-SPECIFIED,Reciprocating,2016-09-03,Part 91: General Aviation,"Perris, CA",NORTH AMERICAN,SNJ,1.0,Unknown,VMC,9,5,0,CA,north,north,Part_91_General_Aviation,0.6661698956780924
Airplane,Destroyed,Yes,NOT-SPECIFIED,Reciprocating,2016-08-24,Part 91: General Aviation,"Sebring, FL",HEBERLEIN RONALD,VANS RV 9A,1.0,Personal,VMC,8,2,1,FL,other,heberlein,Part_91_General_Aviation,0.6612021857923497
Airplane,Substantial,No,NOT-SPECIFIED,Reciprocating,2016-08-19,Part 91: General Aviation,"Littleton, MA",CESSNA,150,1.0,Instructional,VMC,8,4,0,MA,cessna,cessna,Part_91_General_Aviation,0.6587183308494784
Airplane,Substantial,No,NOT-SPECIFIED,Reciprocating,2016-08-14,Part 91: General Aviation,"Northport, AL",PIPER,PA 31,2.0,Personal,VMC,8,6,1,AL,piper,piper,Part_91_General_Aviation,0.6562344759066071
Airplane,Substantial,No,LANDING,Reciprocating,2016-08-12,Part 91: General Aviation,"London, KY",KESSINGER ROGER L,RANS COYOTE,1.0,Personal,VMC,8,4,0,KY,other,kessinger,Part_91_General_Aviation,0.6552409339294585
